NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
UPPER EAST SIDE (79-96),"52 EAST END AVENUE, 12B",869000,7/2/20
UPPER WEST SIDE (59-79),"33 WEST 67TH STREET, 2RE",665000,7/2/20
UPPER WEST SIDE (59-79),"160 WEST END AVENUE, 9H",485000,7/2/20
UPPER WEST SIDE (59-79),"170 WEST END AVENUE, 26M",550000,7/2/20
UPPER WEST SIDE (79-96),"304 WEST 88TH STREET, 2A",630000,7/2/20
UPPER WEST SIDE (79-96),"200 WEST 86TH STREET, 3G",650000,7/2/20
UPPER EAST SIDE (79-96),"215 EAST 79TH STREET, 6C",890000,7/3/20
CLINTON,"635 WEST 42ND STREET, 11E",835000,7/6/20
GREENWICH VILLAGE-CENTRAL,"63 EAST 9TH STREET, 5L",1100000,7/6/20
KIPS BAY,"308 EAST 38TH ST, 12E",1255000,7/6/20
LOWER EAST SIDE,"473 FDR DRIVE, K101",545000,7/6/20
MANHATTAN VALLEY,"301 WEST 115TH STREET, PH1E",2850000,7/6/20
MANHATTAN VALLEY,"301 WEST 115TH STREET, PH2D",2850000,7/6/20
MIDTOWN EAST,"220 EAST 54TH STREET, 10K",850000,7/6/20
SOHO,"570 BROOME STREET, 7A",1612500,7/6/20
TRIBECA,"443 GREENWICH STREET, 4B",10850000,7/6/20
UPPER EAST SIDE (59-79),331 EAST 65TH STREET,3800000,7/6/20
UPPER EAST SIDE (59-79),"6 EAST 76TH STREET, 3R/3F",1857000,7/6/20
UPPER EAST SIDE (59-79),"300 EAST 71ST STREET, 3F",450000,7/6/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 1A",550000,7/6/20
UPPER EAST SIDE (79-96),"220 EAST 87, 5G",600000,7/6/20
UPPER EAST SIDE (79-96),"505 EAST 79TH STREET, 15F",500000,7/6/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 23K",2011044,7/6/20
UPPER WEST SIDE (79-96),"46 WEST 96TH STREET, 1E",550235,7/6/20
ALPHABET CITY,"300 EAST 4TH STREET, 2D",765000,7/7/20
CHELSEA,357 WEST 17TH STREET,14999900,7/7/20
FINANCIAL,"88 GREENWICH STREET, 1808",999000,7/7/20
FLATIRON,"1107 BROADWAY, 9F",5220000,7/7/20
GRAMERCY,"145 EAST 15TH STREET, 6G",675000,7/7/20
GREENWICH VILLAGE-CENTRAL,"840 BROADWAY, 7",4600000,7/7/20
GREENWICH VILLAGE-WEST,"151 CHARLES STREET, A",2382609,7/7/20
KIPS BAY,"630 FIRST AVENUE, 32E",1050000,7/7/20
LOWER EAST SIDE,"51 CANAL STREET, 4E",450000,7/7/20
MIDTOWN EAST,"36 SUTTON PLACE SOUTH, 2F",907200,7/7/20
MIDTOWN EAST,"35 SUTTON PLACE, 10F",1000000,7/7/20
MIDTOWN EAST,"310 EAST 53RD STREET, GARGE",2167613,7/7/20
MIDTOWN WEST,"301 WEST 57TH STREET, 42B",1650000,7/7/20
MIDTOWN WEST,"15 WEST 53RD STREET, 26A",3500000,7/7/20
MIDTOWN WEST,"347 WEST 57TH STREET, 1A",2400000,7/7/20
MURRAY HILL,"39 EAST 29TH STREET, PH1B",2040000,7/7/20
UPPER EAST SIDE (59-79),"21 EAST 61ST STREET, 9A",4650000,7/7/20
UPPER EAST SIDE (59-79),"850 PARK AVENUE, 8C",3000000,7/7/20
UPPER EAST SIDE (59-79),"440 EAST 79TH STREET, 15E",1299000,7/7/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 4AB",1400000,7/7/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 1BCD",1575000,7/7/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 2C",1400000,7/7/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 5BC",3000000,7/7/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 2A",1325000,7/7/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 5A",825000,7/7/20
UPPER EAST SIDE (79-96),"1025 PARK AVENUE, 2B",525000,7/7/20
UPPER EAST SIDE (79-96),"10 EAST END AVENUE, 1N",410000,7/7/20
UPPER WEST SIDE (59-79),"340 WEST 72 STREET, 1103",5519794,7/7/20
UPPER WEST SIDE (59-79),"205 WEST END AVENUE, 23K",610000,7/7/20
UPPER WEST SIDE (79-96),"2373 BROADWAY, RSD 1",920000,7/7/20
ALPHABET CITY,"303 EAST 8TH STREET, 4R",1450000,7/8/20
CHELSEA,"555 WEST 23RD STREET, N12D",999000,7/8/20
CHELSEA,"520 WEST 28TH STREET, 13",3928750,7/8/20
CIVIC CENTER,"49-51 CHAMBERS STREET, 14C",2025000,7/8/20
FLATIRON,"260 PARK AVENUE SOUTH, 7I",2267500,7/8/20
GRAMERCY,"22 IRVING PLACE, 5C",625000,7/8/20
GRAMERCY,"44 GRAMERCY PARK NORTH, 7C",2357500,7/8/20
GRAMERCY,"N/A EAST 23RD STREET, NPH1",9500000,7/8/20
GREENWICH VILLAGE-CENTRAL,"55 EAST 9TH STREET, 5H",895000,7/8/20
GREENWICH VILLAGE-CENTRAL,"43 WEST 13TH STREET, 7F",2460000,7/8/20
GREENWICH VILLAGE-WEST,"75 BANK ST, 3J",1268625,7/8/20
KIPS BAY,"350 EAST 30TH STREET, 2X",585000,7/8/20
KIPS BAY,"330 EAST 33RD STREET, 21-H",585000,7/8/20
MIDTOWN EAST,"245 EAST 54 STREET, 24L",620000,7/8/20
MIDTOWN EAST,"16 SUTTON PLACE, 11A",1250000,7/8/20
MIDTOWN EAST,"240 EAST 46TH STREET, 12A",433000,7/8/20
MIDTOWN WEST,"100 WEST 57TH STREET, 7L",150000,7/8/20
MIDTOWN WEST,"30 WEST 60TH STREET, 6K-N",620000,7/8/20
MURRAY HILL,"325 5 AVENUE, 23D",1250000,7/8/20
SOHO,"565 BROOME STREET, N16A",11738625,7/8/20
UPPER EAST SIDE (59-79),"650 PARK AVENUE, 9B",1410000,7/8/20
UPPER EAST SIDE (79-96),"1230 PARK AVE, 14E",2075000,7/8/20
UPPER EAST SIDE (79-96),"975 PARK AVENUE, 9A",2618875,7/8/20
UPPER EAST SIDE (79-96),"180 EAST 88TH STREET, 38 EA",11229516,7/8/20
UPPER EAST SIDE (79-96),"345 EAST 80TH STREET, 12H",801363,7/8/20
EAST VILLAGE,17 EAST 7TH STREET,4675000,7/9/20
FASHION,"146 WEST 29TH STREET, 5W",1594000,7/9/20
FINANCIAL,"15 BROAD STREET, 2910",2800000,7/9/20
FLATIRON,"16 WEST 19TH STREET, 7-B",750000,7/9/20
FLATIRON,"650 SIXTH AVENUE, 6A",1875000,7/9/20
GRAMERCY,"7 LEXINGTON AVENUE, 9H",650000,7/9/20
GREENWICH VILLAGE-CENTRAL,"39 FIFTH AVENUE, 12B",1650000,7/9/20
GREENWICH VILLAGE-CENTRAL,"40 FIFTH AVENUE, 4B",2910000,7/9/20
GREENWICH VILLAGE-WEST,157 WEST 12TH STREET,19500000,7/9/20
HARLEM-CENTRAL,"100-106 WEST 141ST STREET, 74",445000,7/9/20
HARLEM-UPPER,"470 CONVENT AVENUE, 61",350000,7/9/20
LOWER EAST SIDE,"385 GRAND STREET, L205",695000,7/9/20
MIDTOWN EAST,"45 TUDOR CITY PLACE, 1321",335000,7/9/20
MIDTOWN EAST,"333 EAST 43RD STREET, 318",469000,7/9/20
MIDTOWN EAST,"35 SUTTON PLACE, 4G",825000,7/9/20
MIDTOWN EAST,"200 EAST 58TH STREET, 7G",630000,7/9/20
MIDTOWN EAST,"845 UNITED NATIONS PLAZA, 15D",2050000,7/9/20
MIDTOWN EAST,"319 EAST 50TH STREET, COOP",605000,7/9/20
MIDTOWN WEST,"157 WEST 57TH STREET, 35A",3614960,7/9/20
UPPER EAST SIDE (59-79),"305 EAST 63 STREET, 15C",305000,7/9/20
UPPER EAST SIDE (59-79),"315 EAST 70TH STREET, 5E",1120000,7/9/20
UPPER EAST SIDE (59-79),"923 FIFTH AVENUE, 14A",5184375,7/9/20
UPPER EAST SIDE (59-79),"330 EAST 75TH STREET, 8F",898000,7/9/20
UPPER EAST SIDE (79-96),"330 EAST 83RD STREET, LE",388000,7/9/20
UPPER EAST SIDE (79-96),"1438 THIRD AVENUE, 28A",1615087,7/9/20
UPPER WEST SIDE (59-79),"235 WEST END AVENUE, 10D",860000,7/9/20
UPPER WEST SIDE (59-79),"150 WEST END AVENUE, 30S",730000,7/9/20
UPPER WEST SIDE (79-96),"175 WEST 93RD STREET, 15E",736000,7/9/20
UPPER WEST SIDE (79-96),"522 WEST END AVENUE, 11C",1175000,7/9/20
UPPER WEST SIDE (79-96),"212 WEST 95TH, 6B",4050000,7/9/20
UPPER WEST SIDE (96-116),"755 WEST END AVENUE, 12C",1800000,7/9/20
UPPER WEST SIDE (96-116),"2628 BROADWAY, 5B",1825000,7/9/20
UPPER WEST SIDE (96-116),"272 WEST 107TH STREET, 20A",2450000,7/9/20
CIVIC CENTER,"180 PARK ROW, 21A",883000,7/10/20
FASHION,1375 BROADWAY,435000000,7/10/20
GREENWICH VILLAGE-WEST,"822 GREENWICH STREET, 2C",875000,7/10/20
HARLEM-CENTRAL,"1801 7TH AVENUE, 1B",200000,7/10/20
HARLEM-CENTRAL,"161 WEST 133 STREET, 5A",650465,7/10/20
LOWER EAST SIDE,"250 SOUTH STREET, 34L",2393833,7/10/20
MANHATTAN VALLEY,"392 CENTRAL PARK WEST, 17D",1866500,7/10/20
MIDTOWN CBD,"153 EAST 57TH STREET, 8E",542000,7/10/20
MIDTOWN CBD,"2 EAST 55TH STREET, 918",200000,7/10/20
MIDTOWN EAST,"231 EAST 55TH STREET, 38B",870000,7/10/20
MIDTOWN EAST,"351 EAST 51 STREET, 14E",10,7/10/20
MIDTOWN WEST,"22 CENTRAL PARK SOUTH, 4",4000000,7/10/20
MURRAY HILL,"288 LEXINGTON AVENUE, 2B",537500,7/10/20
SOHO,184 PRINCE STREET,4625000,7/10/20
UPPER EAST SIDE (59-79),"150 EAST 69 STREET, 16K",3200000,7/10/20
UPPER EAST SIDE (59-79),"120 EAST 79TH STREET, 12B",565000,7/10/20
UPPER EAST SIDE (59-79),"315 EAST 70TH STREET, 5K",750000,7/10/20
UPPER EAST SIDE (59-79),"440 EAST 62ND STREET, 15E",875000,7/10/20
UPPER EAST SIDE (59-79),"44 EAST 67TH, 10E",1250000,7/10/20
UPPER EAST SIDE (79-96),"975 PARK AVENUE, 14B",4999999,7/10/20
UPPER EAST SIDE (79-96),"115 EAST 86TH STREET, 132",2900000,7/10/20
UPPER EAST SIDE (79-96),"1175 PARK AVENUE, 4B",4582125,7/10/20
UPPER EAST SIDE (79-96),"1239 MADISON AVENUE, 30A",2300000,7/10/20
UPPER EAST SIDE (79-96),"1239 MADISON AVENUE, 30B",3950000,7/10/20
UPPER WEST SIDE (59-79),"5 RIVERSIDE DRIVE, 1C",1210000,7/10/20
UPPER WEST SIDE (59-79),"15 WEST 61ST STREET, 17C",1669930,7/10/20
UPPER WEST SIDE (59-79),"100 RIVERSIDE BOULEVARD, 8J",998000,7/10/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 22M",3950810,7/10/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 28H",3118514,7/10/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 30E",2673000,7/10/20
UPPER WEST SIDE (79-96),"149 WEST 93RD STREET, 1",465000,7/10/20
UPPER WEST SIDE (79-96),308 WEST 81ST STREET,5350000,7/10/20
UPPER WEST SIDE (79-96),"225 WEST 83RD STREET, 10O",1050000,7/10/20
CHELSEA,"201 WEST 21ST STREET, 6H",515000,7/13/20
GRAMERCY,"235 EAST 22ND STREET, 9Q",475000,7/13/20
HARLEM-EAST,1904 3 AVENUE,7500000,7/13/20
HARLEM-EAST,1906 3 AVENUE,7500000,7/13/20
HARLEM-EAST,"1399 PARK AVENUE, 22A",3600000,7/13/20
HARLEM-UPPER,"603 WEST 148TH STREET, 4B",845000,7/13/20
INWOOD,"70 PARK TERRACE W, E52",530000,7/13/20
JAVITS CENTER,"553 WEST 30TH STREET, 66F",4458750,7/13/20
JAVITS CENTER,"553 WEST 30TH STREET, 72D",4998750,7/13/20
LITTLE ITALY,"75 KENMARE STREET, 4D",3525000,7/13/20
LOWER EAST SIDE,"385 GRAND STREET, L602",520000,7/13/20
LOWER EAST SIDE,"21 LUDLOW STREET, 2C",880000,7/13/20
MIDTOWN EAST,"50 SUTTON PLACE SOUTH, 10K",750000,7/13/20
MIDTOWN WEST,"350 WEST 50TH STREET, 2FF",570000,7/13/20
MURRAY HILL,"165 EAST 32ND STREET, 18DE",1345000,7/13/20
SOHO,"21 MERCER STREET, 3",3850000,7/13/20
SOUTHBRIDGE,"25 PARK ROW, 10D",1755000,7/13/20
UPPER EAST SIDE (59-79),"863 PARK AVENUE, 3E",3150000,7/13/20
UPPER EAST SIDE (79-96),"969 PARK AVENUE, 9-B",2200000,7/13/20
UPPER EAST SIDE (79-96),"340 EAST 80TH STREET, 11EF",2600000,7/13/20
UPPER EAST SIDE (79-96),"505 EAST 79TH STREET, 3 C",865000,7/13/20
UPPER EAST SIDE (79-96),"201 EAST 80TH STREET, 15F",2200000,7/13/20
UPPER EAST SIDE (79-96),"215 EAST 80TH STREET, 2DC",1450000,7/13/20
UPPER WEST SIDE (59-79),"140 WEST 69TH STREET, 108",1650000,7/13/20
UPPER WEST SIDE (79-96),"212 WEST 95TH, 11A",3245985,7/13/20
UPPER WEST SIDE (96-116),"2628 BROADWAY, 14B",2800000,7/13/20
WASHINGTON HEIGHTS LOWER,"800 RIVERSIDE DRIVE, 5E",2100000,7/13/20
CHELSEA,"77 SEVENTH AVENUE, 15T",855000,7/14/20
CHELSEA,"165 WEST 20TH STREET, 6E",435000,7/14/20
CHELSEA,"515 WEST 29TH STREET, 5S",4174825,7/14/20
CHELSEA,"465 WEST 23RD, RCU1",1400000,7/14/20
CHINATOWN,"376 BROADWAY, 16D",680000,7/14/20
CIVIC CENTER,"49-51 CHAMBERS STREET, 6G",1650000,7/14/20
EAST VILLAGE,"322 EAST 14TH STREET, 2F",585000,7/14/20
FASHION,45 WEST 39TH STREET,17932500,7/14/20
GRAMERCY,"200 EAST 27TH STREET, 2R",1178000,7/14/20
GREENWICH VILLAGE-CENTRAL,"77 BLEECKER ST, 829",1075000,7/14/20
GREENWICH VILLAGE-CENTRAL,"13 WEST 13TH STREET, 6JS",930000,7/14/20
GREENWICH VILLAGE-CENTRAL,"88 WASHINGTON PLCE, 3A",3300000,7/14/20
GREENWICH VILLAGE-CENTRAL,"88 WASHINGTON PLCE, S3",3300000,7/14/20
GREENWICH VILLAGE-WEST,249 WAVERLY PLACE,3900000,7/14/20
GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 12C",800000,7/14/20
HARLEM-CENTRAL,"102 BRADHURST AVENUE, 109",515500,7/14/20
HARLEM-EAST,503 EAST 116 STREET,3000000,7/14/20
JAVITS CENTER,"433 WEST 34TH STREET, 6E",418000,7/14/20
KIPS BAY,"305 EAST 24TH STREET, 19T",825000,7/14/20
MIDTOWN CBD,"110 EAST 57TH STREET, 15FG",1640000,7/14/20
MIDTOWN EAST,"320 EAST 57TH STREET, 6A",1100000,7/14/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 64",53967250,7/14/20
MIDTOWN WEST,"828 7 AVENUE, RES",589000,7/14/20
MURRAY HILL,"160 EAST 38TH STREET, 17G",710000,7/14/20
TRIBECA,"311 GREENWICH STREET, 7G",895000,7/14/20
TRIBECA,"25 NORTH MOORE, 2C",2599000,7/14/20
UPPER EAST SIDE (59-79),1313 3 AVENUE,5000000,7/14/20
UPPER EAST SIDE (59-79),"53 EAST 66TH STREET, 6A",982502,7/14/20
UPPER EAST SIDE (59-79),"530 EAST 72ND STREET, SR 2",155000,7/14/20
UPPER EAST SIDE (59-79),"188 EAST 64TH STREET, 3301",2675000,7/14/20
UPPER EAST SIDE (79-96),"516 EAST 82 STREET, 2R",495000,7/14/20
UPPER EAST SIDE (79-96),"163 EAST 81ST STREET, 5A",1650000,7/14/20
UPPER WEST SIDE (59-79),"220 RIVERSIDE BOULEVARD, 6L",1980000,7/14/20
UPPER WEST SIDE (59-79),"50 RIVERSIDE BOULEVARD, 12P",10,7/14/20
UPPER WEST SIDE (79-96),"100 WEST 93RD STREET, 30D",645000,7/14/20
UPPER WEST SIDE (96-116),"825 WEST END AVENUE, 8-D",1700000,7/14/20
WASHINGTON HEIGHTS UPPER,"295 BENNETT AVENUE, 2A",374868,7/14/20
EAST VILLAGE,38 2 AVENUE,14500000,7/15/20
FASHION,1205-1227 BROADWAY,29500000,7/15/20
FINANCIAL,"15 BROAD STREET, 802",1897500,7/15/20
FLATIRON,"45 EAST 22ND STREET, 15A",2750000,7/15/20
GRAMERCY,"61 IRVING PLACE, 1D",960000,7/15/20
GRAMERCY,"140 EAST 28TH STREET, 5G",1310000,7/15/20
GRAMERCY,"N/A EAST 23RD STREET, N1208",2907000,7/15/20
HARLEM-CENTRAL,"1330 FIFTH AVENUE, 6N",1375000,7/15/20
HARLEM-EAST,315 EAST 104 STREET,2200000,7/15/20
HARLEM-EAST,"1399 PARK AVENUE, 9B",999990,7/15/20
JAVITS CENTER,"553 WEST 30TH STREET, PH87C",17189587,7/15/20
LOWER EAST SIDE,"250 SOUTH STREET, 46J",1479487,7/15/20
LOWER EAST SIDE,"199 BOWERY, 4A",1170988,7/15/20
MANHATTAN VALLEY,"50 WEST 106 STREET, 10A",410000,7/15/20
MANHATTAN VALLEY,"400 CENTRAL PARK WEST, 15P",2485000,7/15/20
MIDTOWN CBD,"111 EAST 56TH STREET, 401",525000,7/15/20
MIDTOWN EAST,"845 UNITED NATIONS PLAZA, STO10",40000,7/15/20
MURRAY HILL,"159 EAST 30TH STREET, 4C",720000,7/15/20
SOUTHBRIDGE,"25 PARK ROW, 11B",1915442,7/15/20
TRIBECA,"395 BROADWAY, 12D",1600000,7/15/20
TRIBECA,"260 WEST BROADWAY, 10C",920000,7/15/20
UPPER EAST SIDE (59-79),"118 EAST 60TH STREET, 12D",405000,7/15/20
UPPER EAST SIDE (59-79),"225 EAST 74TH STREET, 1E",1650000,7/15/20
UPPER EAST SIDE (59-79),"301 EAST 63RD STREET, 14J",400000,7/15/20
UPPER EAST SIDE (59-79),"300 EAST 74TH STREET, 36C",1380000,7/15/20
UPPER EAST SIDE (59-79),"330 EAST 79 STREET, 2C",725000,7/15/20
UPPER EAST SIDE (59-79),"340 EAST 64TH STREET, 8L",1995000,7/15/20
UPPER EAST SIDE (59-79),"515 EAST 72ND STREET, 29E",1300000,7/15/20
UPPER EAST SIDE (59-79),"35 EAST 76TH STREET, 815",1100000,7/15/20
UPPER EAST SIDE (79-96),"111 EAST 85TH STREET, 25A",1700000,7/15/20
UPPER EAST SIDE (79-96),"111 EAST 85TH STREET, 6A",899000,7/15/20
UPPER EAST SIDE (79-96),"515 EAST 79TH STREET, 4F",1060000,7/15/20
UPPER EAST SIDE (79-96),"500 EAST 83RD STREET, 9AB",2247000,7/15/20
UPPER EAST SIDE (79-96),"360 EAST 88TH STREET, 34A",1875000,7/15/20
UPPER WEST SIDE (59-79),"130 WEST 67TH STREET, 2A",730000,7/15/20
UPPER WEST SIDE (59-79),"160 WEST 66 STREET, PHA",9000000,7/15/20
UPPER WEST SIDE (59-79),"164 WEST 74TH STREET, 2A",3395000,7/15/20
UPPER WEST SIDE (59-79),"350 W 71ST STREET, 4E",3049659,7/15/20
UPPER WEST SIDE (59-79),"142 WEST END AVENUE, 9W",357500,7/15/20
UPPER WEST SIDE (79-96),"45 WEST 89TH STREET, 3F/3R",1410000,7/15/20
UPPER WEST SIDE (79-96),"176 WEST 87TH STREET, 9F",1863500,7/15/20
UPPER WEST SIDE (79-96),"320 WEST 83RD STREET, 4F",575000,7/15/20
UPPER WEST SIDE (79-96),"212 WEST 95TH, 4A",2139345,7/15/20
ALPHABET CITY,243 EAST 7TH STREET,4350000,7/16/20
CHELSEA,"77 SEVENTH AVENUE, 15L",812500,7/16/20
GREENWICH VILLAGE-WEST,"344 W 11TH STREET, 2EW",3150000,7/16/20
GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 18D",750000,7/16/20
GREENWICH VILLAGE-WEST,"366 WEST 11TH STREET, 13B",2062500,7/16/20
HARLEM-CENTRAL,234 WEST 132 STREET,800000,7/16/20
HARLEM-CENTRAL,"206 WEST 121ST STREET, 3E",7500,7/16/20
HARLEM-CENTRAL,"300 WEST 138 STREET, 2579B",765000,7/16/20
MANHATTAN VALLEY,"7 WEST 96TH STREET, 2C",1575000,7/16/20
MIDTOWN EAST,"321 EAST 43RD STREET, 101",750000,7/16/20
MIDTOWN WEST,"100 WEST 57TH STREET, 20L",80000,7/16/20
TRIBECA,"415 GREENWICH STREET, PH-B",16350000,7/16/20
UPPER EAST SIDE (59-79),"61 EAST 77TH STREET, 5DE",1124000,7/16/20
UPPER EAST SIDE (59-79),"179 EAST 70TH STREET, 5B",1900000,7/16/20
UPPER EAST SIDE (59-79),"885 PARK AVENUE, 12A",8500000,7/16/20
UPPER EAST SIDE (59-79),"301 E 62ND, 14H",1070000,7/16/20
UPPER EAST SIDE (59-79),"520 EAST 76TH STREET, 2E",472000,7/16/20
UPPER EAST SIDE (59-79),"200 EAST 66TH STREET, C1702",1875000,7/16/20
UPPER EAST SIDE (59-79),"400 EAST 67TH STREET, 4E",777500,7/16/20
UPPER EAST SIDE (59-79),"166 EAST 61ST STREET, 16E",675000,7/16/20
UPPER EAST SIDE (79-96),"1111 PARK AVENUE, 12-CH",2850000,7/16/20
UPPER EAST SIDE (79-96),"175 EAST 93RD STREET, 1D",262000,7/16/20
UPPER EAST SIDE (79-96),"530 EAST 84TH STREET, 3F",388000,7/16/20
UPPER EAST SIDE (79-96),"900 PARK AVENUE, 8C",2235000,7/16/20
UPPER EAST SIDE (79-96),"200 EAST 94TH STREET, 1814",1730000,7/16/20
UPPER WEST SIDE (59-79),"155 WEST 68TH STREET, 3-10",605000,7/16/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 20H",1642500,7/16/20
UPPER WEST SIDE (79-96),"180 RIVERSIDE DRIVE, 6F",2995000,7/16/20
CHELSEA,"433 W. 24TH ST, 2B",630000,7/17/20
CHELSEA,"181 7TH AVENUE, 6A",600000,7/17/20
CLINTON,"425 WEST 53RD STREET, PS1",145000,7/17/20
FINANCIAL,"40 BROAD STREET, 23F",935000,7/17/20
FINANCIAL,"56 PINE STREET, 15D",535000,7/17/20
FLATIRON,"55 WEST 17 ST, 1204",4310000,7/17/20
FLATIRON,"15 UNION SQUARE WEST, 2",1300000,7/17/20
FLATIRON,"55 WEST 17TH STREET, SU20",4310000,7/17/20
GRAMERCY,"201 EAST 17TH STREET, 11C",1260000,7/17/20
GREENWICH VILLAGE-CENTRAL,"33 FIFTH AVENUE, 7AB",5400000,7/17/20
KIPS BAY,"305 EAST 24TH STREET, 7D",710000,7/17/20
KIPS BAY,"333 EAST 30TH STREET, 12-H",665000,7/17/20
LOWER EAST SIDE,"85 STANTON ST, 3A",800000,7/17/20
MANHATTAN VALLEY,"400 CENTRAL PARK WEST, 12U",718000,7/17/20
MIDTOWN EAST,"25 TUDOR CITY PLACE, 1922",320000,7/17/20
MIDTOWN EAST,"252 EAST 57TH STREET, 40A",4350000,7/17/20
MIDTOWN EAST,"351 EAST 51ST STREET, 14C",2900000,7/17/20
MIDTOWN WEST,"150 WEST 51ST STREET, 9-25",590000,7/17/20
MIDTOWN WEST,"146 WEST 57 STREET, 76B",4300000,7/17/20
MORNINGSIDE HEIGHTS,"175 CLAREMONT AVE, 56",580000,7/17/20
ROOSEVELT ISLAND,"531 MAIN STREET, 1208",1375000,7/17/20
SOHO,"70 GRAND STREET, 5",3300000,7/17/20
SOUTHBRIDGE,"299 PEARL STREET, 2A",850000,7/17/20
SOUTHBRIDGE,"25 PARK ROW, 10E",3640000,7/17/20
TRIBECA,"140 WEST STREET, 13H",3250000,7/17/20
UPPER EAST SIDE (59-79),"36 EAST 72 STREET, 15S",3000000,7/17/20
UPPER EAST SIDE (59-79),"181 EAST 73RD STREET, 20B",1790000,7/17/20
UPPER EAST SIDE (59-79),"360 E. 72ND STREET, B203",665000,7/17/20
UPPER EAST SIDE (59-79),"353 EAST 72ND STREET, 17B",525000,7/17/20
UPPER EAST SIDE (59-79),"301 E. 78TH STREET, 5E",812500,7/17/20
UPPER EAST SIDE (59-79),"401 EAST 60TH STREET, 16C",1125000,7/17/20
UPPER EAST SIDE (59-79),"420 EAST 64TH ST, E11J",725000,7/17/20
UPPER EAST SIDE (59-79),"35 EAST 76TH STREET, 2601-",8800000,7/17/20
UPPER EAST SIDE (79-96),"155 EAST 91ST STREET, 3C",457500,7/17/20
UPPER EAST SIDE (96-110),"12 EAST 97TH STREET, 7D",655000,7/17/20
UPPER WEST SIDE (79-96),6 WEST 83RD STREET,7500000,7/17/20
UPPER WEST SIDE (79-96),"65 WEST 95TH STREET, 6B",895000,7/17/20
UPPER WEST SIDE (79-96),"175 WEST 95TH STREET, 3J",768000,7/17/20
UPPER WEST SIDE (79-96),"212 WEST 95TH, 5B",4407761,7/17/20
UPPER WEST SIDE (79-96),"212 WEST 95TH, PU1",4407761,7/17/20
EAST VILLAGE,216 EAST 5TH STREET,4000000,7/20/20
FINANCIAL,"3 HANOVER SQUARE, 19E",605000,7/20/20
FINANCIAL,"88 GREENWICH STREET, 2901",999000,7/20/20
GRAMERCY,"330 THIRD AVENUE, 3G",800000,7/20/20
GRAMERCY,"121 EAST 22ND STREET, N406",3390625,7/20/20
GREENWICH VILLAGE-CENTRAL,"1 FIFTH AVENUE, 3J",1700000,7/20/20
GREENWICH VILLAGE-CENTRAL,"45 EAST 9TH STREET, 10",1850000,7/20/20
GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 3I",740000,7/20/20
INWOOD,"585 WEST 214TH ST, 3E",380000,7/20/20
MIDTOWN EAST,"313 EAST 56TH STREET, 3B",340000,7/20/20
MIDTOWN EAST,"321 EAST 43RD STREET, 815",310000,7/20/20
MIDTOWN WEST,"325 WEST 45TH STREET, 510",499000,7/20/20
SOUTHBRIDGE,"80 BEEKMAN STREET, 6A",890000,7/20/20
UPPER EAST SIDE (59-79),"130 EAST 67TH STREET, 5A",1650000,7/20/20
UPPER EAST SIDE (59-79),"225 EAST 74TH STREET, 4G",820000,7/20/20
UPPER EAST SIDE (59-79),"321 EAST 71ST STREET, 3A",270000,7/20/20
UPPER EAST SIDE (59-79),"515 EAST 72ND STREET, 37C",1300000,7/20/20
UPPER EAST SIDE (59-79),"1175 YORK AVENUE, 2J",560000,7/20/20
UPPER EAST SIDE (79-96),"14 EAST 90TH, 7E",1500000,7/20/20
UPPER EAST SIDE (79-96),"250 EAST 87TH STREET, 10A/B",2300000,7/20/20
UPPER EAST SIDE (79-96),"445 EAST 86TH STREET, 4J",488000,7/20/20
UPPER WEST SIDE (59-79),"400 WEST 61ST STREET, 20K",1934675,7/20/20
UPPER WEST SIDE (79-96),"169 WEST 95TH STREET, 11D",1140000,7/20/20
UPPER WEST SIDE (96-116),"417 RIVERSIDE DRIVE, 5B",550000,7/20/20
CHELSEA,"470 WEST 24TH STREET, 7D",985000,7/21/20
CHELSEA,"515 WEST 29TH STREET, 3S",4061681,7/21/20
CHELSEA,428 WEST 19TH STREET,12333333,7/21/20
CHELSEA,432 WEST 19TH STREET,6166667,7/21/20
GRAMERCY,"145 EAST 15TH STREET, 14B",995000,7/21/20
GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, 5K",7100000,7/21/20
HARLEM-UPPER,"94 HAMILTON PLACE, 4B",504000,7/21/20
