NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
MIDTOWN CBD,"432 PARK AVENUE, 28J",1700000,10/10/19
MIDTOWN EAST,"45 TUDOR CITY PLACE, 701",295000,10/10/19
MIDTOWN EAST,"325 EAST 57TH STREET, 8B",1150000,10/10/19
MIDTOWN EAST,"321 EAST 48TH STREET, 4G",651680,10/10/19
MIDTOWN WEST,"350 W 56TH STREET, 2C",400000,10/10/19
MIDTOWN WEST,"30 WEST 60TH STREET, 5H",630000,10/10/19
MIDTOWN WEST,"150 WEST 51ST STREET, 16-29",675000,10/10/19
MIDTOWN WEST,"159 WEST 53RD, 33A",570000,10/10/19
MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 7A",4500000,10/10/19
MIDTOWN WEST,"347 WEST 57TH STREET, 24B",935000,10/10/19
MURRAY HILL,"67 PARK AVENUE, 11C",880000,10/10/19
SOHO,"345 WEST BROADWAY, 2",2730000,10/10/19
SOHO,"178 PRINCE STREET, 2",2950000,10/10/19
SOHO,"178 PRINCE STREET, 1 FL",600000,10/10/19
SOHO,"131-133 THOMPSON STREET, 5F",942500,10/10/19
SOUTHBRIDGE,"77 FULTON STREET, 4C",910000,10/10/19
TRIBECA,"79 LAIGHT STREET, 3A",6700000,10/10/19
TRIBECA,"52 LISPENARD STREET, 5",6700000,10/10/19
TRIBECA,"200 CHAMBERS STREET, ST27",42500,10/10/19
UPPER EAST SIDE (59-79),128 EAST 73RD STREET,14999999,10/10/19
UPPER EAST SIDE (59-79),"860 FIFTH AVENUE, 11H",3575000,10/10/19
UPPER EAST SIDE (59-79),"150 EAST 69TH STREET, 20Q",800000,10/10/19
UPPER EAST SIDE (59-79),"225 EAST 74TH STREET, 2G",830000,10/10/19
UPPER EAST SIDE (59-79),"205 EAST 77TH STREET, 14D",715000,10/10/19
UPPER EAST SIDE (59-79),"360 EAST 72ND STREET, A400",540000,10/10/19
UPPER EAST SIDE (59-79),"200 EAST 66TH STREET, A1703",2940000,10/10/19
UPPER EAST SIDE (59-79),"166 EAST 61ST STREET, 7A",517000,10/10/19
UPPER EAST SIDE (59-79),"233 EAST 70TH STREET, 5R",389813,10/10/19
UPPER EAST SIDE (59-79),"240 EAST 76TH STREET, 6T",515000,10/10/19
UPPER EAST SIDE (59-79),"343 EAST 74TH STREET, 9L",825000,10/10/19
UPPER EAST SIDE (79-96),"231 EAST 88TH STREET, 2W",645000,10/10/19
UPPER EAST SIDE (79-96),"1016 FIFTH AVENUE, 7A",5641250,10/10/19
UPPER EAST SIDE (79-96),"55 EAST 87TH STREET, 4A",825000,10/10/19
UPPER EAST SIDE (79-96),"215 EAST 79TH STREET, 3A",1440000,10/10/19
UPPER EAST SIDE (79-96),"201 EAST 83RD STREET, 5F",605000,10/10/19
UPPER EAST SIDE (79-96),"515 EAST 85TH STREET, 11C",1235000,10/10/19
UPPER WEST SIDE (59-79),"59 WEST 71ST STREET, 6B",2100000,10/10/19
UPPER WEST SIDE (59-79),"120 WEST 78TH STREET, 4B",425000,10/10/19
UPPER WEST SIDE (59-79),"112 WEST 72ND STREET, 3E",585000,10/10/19
UPPER WEST SIDE (79-96),"492 AMSTERDAM AVENUE, 4N",595000,10/10/19
UPPER WEST SIDE (79-96),"130 WEST 86TH STREET, 13C",1350000,10/10/19
UPPER WEST SIDE (79-96),"175 WEST 93RD STREET, 3J",695000,10/10/19
UPPER WEST SIDE (79-96),"100 WEST 93RD STREET, 6J",1650000,10/10/19
WASHINGTON HEIGHTS LOWER,"70 HAVEN AVENUE, 3I",410000,10/10/19
CHELSEA,"550 WEST 29TH STREET, 7C",3100000,10/11/19
CIVIC CENTER,"39 WORTH STREET, 5E",2787500,10/11/19
CIVIC CENTER,"91 LEONARD STREET, 4A",2391856,10/11/19
CIVIC CENTER,"91 LEONARD STREET, 6A",2628200,10/11/19
CIVIC CENTER,"91 LEONARD STREET, 6D",819488,10/11/19
CIVIC CENTER,"91 LEONARD STREET, 7B",1637550,10/11/19
CIVIC CENTER,"91 LEONARD STREET, 7D",829263,10/11/19
CIVIC CENTER,"91 LEONARD STREET, SU43",2391856,10/11/19
CLINTON,"529 W 42ND ST, 3P",1150000,10/11/19
EAST VILLAGE,125 EAST 10TH STREET,7650000,10/11/19
FINANCIAL,"15 WILLIAM STREET, 41K",1350000,10/11/19
FINANCIAL,"123 WASHINGTON STREET, PH54G",1360000,10/11/19
GRAMERCY,"3 GRAMERCY PARK WEST, 3",4495000,10/11/19
GRAMERCY,"145 EAST 15TH STREET, 7N",500000,10/11/19
GREENWICH VILLAGE-CENTRAL,"35 EAST 10TH STREET, 4BC",1712500,10/11/19
GREENWICH VILLAGE-CENTRAL,"30 WEST 13TH STREET, 2C",3750000,10/11/19
GREENWICH VILLAGE-CENTRAL,"21 EAST 12TH STREET, 4C",2265606,10/11/19
GREENWICH VILLAGE-CENTRAL,"21 EAST 12TH STREET, PHB",16842943,10/11/19
GREENWICH VILLAGE-WEST,"111 BARROW ST, 7E",1800000,10/11/19
GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, S2",1163086,10/11/19
GREENWICH VILLAGE-WEST,"173 PERRY STREET, 11N",4600000,10/11/19
HARLEM-CENTRAL,560 LENOX AVENUE,75500000,10/11/19
HARLEM-CENTRAL,50 WEST 139 STREET,75500000,10/11/19
HARLEM-CENTRAL,"1919 MADISON AVE, 200",545000,10/11/19
HARLEM-CENTRAL,2086 FIFTH AVENUE,950000,10/11/19
HARLEM-EAST,71 EAST 110 STREET,9625000,10/11/19
HARLEM-EAST,"306 EAST 105 STREET, 4A",557100,10/11/19
JAVITS CENTER,"430 WEST 34TH STREET, 11G",490000,10/11/19
KIPS BAY,"333 EAST 14TH ST, 10J",737900,10/11/19
MANHATTAN VALLEY,"50 WEST 106TH STREET, 16B",570000,10/11/19
MIDTOWN EAST,"5 TUDOR CITY PLACE, 1214",265000,10/11/19
MIDTOWN EAST,"320 EAST 42ND STREET, 2204",315000,10/11/19
MIDTOWN EAST,"860 UNITED NATIONS PLAZA, 22G",1800000,10/11/19
MIDTOWN EAST,"330 EAST 57TH STREET, 7",1965000,10/11/19
MIDTOWN WEST,"110 CENTRAL PARK SOUTH, PH26",12800000,10/11/19
MIDTOWN WEST,"350 WEST 42ND STREET, 24H",785000,10/11/19
MIDTOWN WEST,"301 WEST 57TH STREET, 32A",1000000,10/11/19
MORNINGSIDE HEIGHTS,"31 TIEMANN PLACE, 52",545000,10/11/19
MURRAY HILL,"250 EAST 30TH STREET, 15C",1150000,10/11/19
TRIBECA,"143 READE STREET, 9B",3085000,10/11/19
UPPER EAST SIDE (59-79),"125 EAST 64TH STREET, 5",1100000,10/11/19
UPPER EAST SIDE (59-79),"799 PARK AVENUE, 8B",1790000,10/11/19
UPPER EAST SIDE (59-79),"220 EAST 65TH STREET, 23A",850000,10/11/19
UPPER EAST SIDE (59-79),"524 EAST 72ND STREET, 42DE",2495000,10/11/19
UPPER EAST SIDE (79-96),"340 EAST 83RD STREET, 3D",285000,10/11/19
UPPER EAST SIDE (79-96),"150 EAST 85TH STREET, 13D",1600000,10/11/19
UPPER EAST SIDE (79-96),"1641 THIRD AVENUE, 33G",887500,10/11/19
UPPER EAST SIDE (96-110),"1215 FIFTH AVENUE, 16CH",120666,10/11/19
UPPER WEST SIDE (59-79),"27 WEST 72ND STREET, 1114",980000,10/11/19
UPPER WEST SIDE (59-79),"160 WEST END AVENUE, 4TU",1700000,10/11/19
UPPER WEST SIDE (79-96),108 WEST 80TH STREET,5500000,10/11/19
UPPER WEST SIDE (79-96),"175 WEST 93RD STREET, 15J",750000,10/11/19
UPPER WEST SIDE (79-96),"110 WEST 90TH STREET, 3A",1450000,10/11/19
GRAMERCY,"88 LEXINGTON AVENUE, 1806",10,10/14/19
TRIBECA,"21 SOUTH END AVENUE, 615",1175000,10/14/19
UPPER EAST SIDE (59-79),"230 EAST 79TH STREET, 18F",525000,10/14/19
CHELSEA,"550 WEST 29TH STREET, 5A",3600000,10/15/19
CHELSEA,"161 WEST 16TH STREET, 8E",795000,10/15/19
CIVIC CENTER,"91 LEONARD STREET, 16B",3030210,10/15/19
CIVIC CENTER,"91 LEONARD STREET, SU34",3030210,10/15/19
CLINTON,"411 WEST 44TH STREET, 19",690000,10/15/19
CLINTON,"500 WEST 43 STREET, 38B",965000,10/15/19
FINANCIAL,"55 WALL STREET, 950",1188000,10/15/19
FINANCIAL,"20 PINE STREET, 1105",1050000,10/15/19
GRAMERCY,"50 GRAMERCY PARK NORTH, 3B",4500000,10/15/19
GRAMERCY,"201 EAST 21ST STREET, 15G",625000,10/15/19
GREENWICH VILLAGE-CENTRAL,"70 EAST 10TH STREET, 14L",2800000,10/15/19
GREENWICH VILLAGE-WEST,95 BARROW STREET,6750000,10/15/19
GREENWICH VILLAGE-WEST,"99 JANE STREET, 5B",10,10/15/19
GREENWICH VILLAGE-WEST,"67 MORTON STREET, M3C",1412500,10/15/19
HARLEM-CENTRAL,"55 WEST 131 STREET, F-4",606000,10/15/19
HARLEM-EAST,"154 EAST 97TH STREET, 7",350000,10/15/19
HARLEM-EAST,"154 EAST 97TH STREET, 14",320000,10/15/19
HARLEM-UPPER,613 WEST 146 STREET,1366798,10/15/19
INWOOD,"25 INDIAN ROAD, 4-G",810000,10/15/19
JAVITS CENTER,"553 WEST 30TH STREET, 31C",4764069,10/15/19
LOWER EAST SIDE,"309 CHERRY STREET, K1",540000,10/15/19
LOWER EAST SIDE,"415 GRAND STREET, E2003",640000,10/15/19
LOWER EAST SIDE,"199 BOWERY, 5E",660000,10/15/19
MIDTOWN EAST,"225 EAST 47TH, 6G",471276,10/15/19
MIDTOWN EAST,"45 TUDOR CITY PLACE, 320",330000,10/15/19
MIDTOWN EAST,"440 EAST 57TH STREET, 12B",1345000,10/15/19
MIDTOWN WEST,"30 WEST 60TH STREET, 10GN",540000,10/15/19
MIDTOWN WEST,"135 WEST 52ND STREET, 8C",1661784,10/15/19
MIDTOWN WEST,"301 WEST 53RD STREET, 13G",2209233,10/15/19
MURRAY HILL,"137 EAST 36TH STREET, 11A",775000,10/15/19
MURRAY HILL,"250 EAST 40TH STREET, 20D",679000,10/15/19
SOHO,"246 SPRING ST, 2004",520000,10/15/19
TRIBECA,"105 HUDSON STREET, 310",802000,10/15/19
TRIBECA,"350 ALBANY STREET, R3",10,10/15/19
TRIBECA,"275 GREENWICH STREET, 6OSNS",1200000,10/15/19
UPPER EAST SIDE (59-79),"160 EAST 65TH STREET, 7F",1050000,10/15/19
UPPER EAST SIDE (59-79),"350 EAST 62ND STREET, 4B",785000,10/15/19
UPPER EAST SIDE (79-96),"1725 YORK AVENUE, 26H",975000,10/15/19
UPPER EAST SIDE (79-96),"515 EAST 88TH, 4M",412000,10/15/19
UPPER EAST SIDE (79-96),"1623 3 AVENUE, 41K",999000,10/15/19
UPPER EAST SIDE (79-96),"402 EAST 90TH STREET, 5F",687000,10/15/19
UPPER WEST SIDE (59-79),"44 WEST 62ND STREET, 5F",900000,10/15/19
UPPER WEST SIDE (59-79),"20 WEST 72ND STREET, 504",835000,10/15/19
UPPER WEST SIDE (59-79),"105 WEST 73RD STREET, 1C",950000,10/15/19
UPPER WEST SIDE (59-79),"60 RIVERSIDE DRIVE, 15G",1825000,10/15/19
UPPER WEST SIDE (59-79),"161 WEST 61 STREET, 25E",1120700,10/15/19
UPPER WEST SIDE (79-96),"257 CENTRAL PARK WEST, 12D",1580000,10/15/19
UPPER WEST SIDE (79-96),"101 WEST 81ST STREET, 721",1065000,10/15/19
UPPER WEST SIDE (96-116),"771 WEST END AVENUE, 8FG",1630000,10/15/19
UPPER WEST SIDE (96-116),"390 RIVERSIDE DRIVE, 10F",2262000,10/15/19
WASHINGTON HEIGHTS LOWER,"800 RIVERSIDE DRIVE, 4D",959000,10/15/19
WASHINGTON HEIGHTS UPPER,"40 PINEHURST AVENUE, 3D",845148,10/15/19
WASHINGTON HEIGHTS UPPER,"40 PINEHURST AVENUE, 6D",908000,10/15/19
CHELSEA,"451 WEST 22ND STREET, 3F",386000,10/16/19
CIVIC CENTER,"91 LEONARD STREET, 10D",955000,10/16/19
FASHION,4-16 WEST 33RD STREET,414000,10/16/19
FINANCIAL,"3 HANOVER SQUARE, 6J",780000,10/16/19
GRAMERCY,"32 GRAMERCY PARK SOUTH, 9E",625000,10/16/19
GREENWICH VILLAGE-CENTRAL,"77 BLEECKER STREET, 1110",2800000,10/16/19
GREENWICH VILLAGE-CENTRAL,"77 BLEECKER STREET, 1007",2800000,10/16/19
GREENWICH VILLAGE-CENTRAL,"40-50 EAST 10TH STREET, 1J",1100000,10/16/19
GREENWICH VILLAGE-CENTRAL,"55 EAST 9TH STREET, 1P",470000,10/16/19
GREENWICH VILLAGE-CENTRAL,"45 WEST 10TH STREET, 8EF",1999000,10/16/19
GREENWICH VILLAGE-CENTRAL,"49 WEST 12TH STREET, 4G",950000,10/16/19
GREENWICH VILLAGE-CENTRAL,"13 WEST 13TH STREET, 5JS",907250,10/16/19
GREENWICH VILLAGE-CENTRAL,"688 BROADWAY, 2B",4700000,10/16/19
GREENWICH VILLAGE-WEST,"9 JONES STREET, 5",1700000,10/16/19
HARLEM-CENTRAL,"30 MACOMBS PLACE, 53",224750,10/16/19
HARLEM-CENTRAL,"161 WEST 133RD STREET, 1D",365000,10/16/19
HARLEM-CENTRAL,"70 WEST 139 STREET, 4A",465381,10/16/19
HARLEM-CENTRAL,"70 WEST 139 STREET, 5C",533786,10/16/19
KIPS BAY,"305 EAST 24TH STREET, 2M",500000,10/16/19
KIPS BAY,"330 EAST 38TH STREET, 32G",920000,10/16/19
LITTLE ITALY,"285 LAFAYETTE STREET, COMM",39750000,10/16/19
MIDTOWN EAST,"25 TUDOR CITY PLACE, 1215",339000,10/16/19
MIDTOWN EAST,"333 EAST 43RD STREET, LBY5",275000,10/16/19
MIDTOWN EAST,"60 SUTTON PLACE SOUTH, 8LN",477000,10/16/19
MIDTOWN EAST,"400 EAST 54TH STREET, 6A",1501919,10/16/19
MIDTOWN WEST,"120 CENTRAL PARK SOUTH, 5G",710000,10/16/19
MORNINGSIDE HEIGHTS,"90 LASALLE STREET, 7C",590000,10/16/19
MURRAY HILL,"425 PARK AVENUE SOUTH, 8BC",2800000,10/16/19
TRIBECA,"377 RECTOR PLACE, 7A",750000,10/16/19
TRIBECA,"300 ALBANY STREET, 8D",630000,10/16/19
UPPER EAST SIDE (59-79),"136 EAST 64TH STREET, 9F",1950000,10/16/19
UPPER EAST SIDE (59-79),"220 EAST 67TH STREET, 14B",1025000,10/16/19
UPPER EAST SIDE (59-79),"405 EAST 63RD STREET, 9N",365000,10/16/19
UPPER EAST SIDE (59-79),"200 EAST 66TH STREET, B1701",1816425,10/16/19
UPPER EAST SIDE (59-79),"422 EAST 72ND STREET, 12A",2175000,10/16/19
UPPER EAST SIDE (59-79),"422 EAST 72ND STREET, 27B",985000,10/16/19
UPPER EAST SIDE (79-96),"403 EAST 90TH STREET, 3E",482500,10/16/19
UPPER EAST SIDE (79-96),"330 EAST 83RD STREET, LC",335000,10/16/19
UPPER EAST SIDE (79-96),"180 EAST END AVENUE, 21E",2100000,10/16/19
UPPER EAST SIDE (79-96),"52 EAST END AVENUE, 21B",960000,10/16/19
UPPER EAST SIDE (79-96),"40 EAST END AVENUE, 10A",5859509,10/16/19
UPPER EAST SIDE (79-96),"389 EAST 89TH STREET, COM",15300000,10/16/19
UPPER WEST SIDE (59-79),"161 WEST 76TH STREET, GR",700000,10/16/19
UPPER WEST SIDE (59-79),"136 WEST 78TH STREET, 4",900000,10/16/19
UPPER WEST SIDE (59-79),"290 WEST END AVENUE, 14D",1450000,10/16/19
UPPER WEST SIDE (59-79),"315 WEST 70TH STREET, 7L",860000,10/16/19
UPPER WEST SIDE (59-79),"41 WEST 72ND STREET, 14C",2070000,10/16/19
UPPER WEST SIDE (59-79),"41 WEST 72ND STREET, 14D",2070000,10/16/19
UPPER WEST SIDE (79-96),"304 WEST 88, 3B",715000,10/16/19
UPPER WEST SIDE (79-96),"139 WEST 82ND STREET, 7D",755000,10/16/19
UPPER WEST SIDE (79-96),"107 WEST 86TH ST, 7H",740000,10/16/19
UPPER WEST SIDE (79-96),"160 WEST 95TH STREET, 9A",1487100,10/16/19
UPPER WEST SIDE (79-96),"165 WEST 91ST STREET, 14G",1700000,10/16/19
UPPER WEST SIDE (96-116),"230 WEST 105TH STREET, 2C",470000,10/16/19
WASHINGTON HEIGHTS LOWER,"501 WEST 156TH STREET, 41",310000,10/16/19
WASHINGTON HEIGHTS UPPER,"360 CABRINI BOULEVARD, 3D",587500,10/16/19
CHELSEA,"77 SEVENTH AVENUE, 17M",1700000,10/17/19
CHELSEA,"110 WEST 17TH STREET, 2",700000,10/17/19
CHELSEA,"465 WEST 23RD STREET, RCU1",580000,10/17/19
CHELSEA,307 7 AVENUE,115000000,10/17/19
CHELSEA,113 WEST 24TH STREET,74159182,10/17/19
CIVIC CENTER,"91 LEONARD STREET, 7H",1489903,10/17/19
CIVIC CENTER,"91 LEONARD STREET, 12F",3753200,10/17/19
CLINTON,"453 WEST 54TH STREET, 2C",385500,10/17/19
EAST VILLAGE,"89 EAST 3RD STREET, 3A",1800,10/17/19
FASHION,269 WEST 39TH STREET,9700000,10/17/19
FINANCIAL,"71 NASSAU STREET, 6C",1030000,10/17/19
FLATIRON,"225 5TH AVENUE, 5E",3600000,10/17/19
GREENWICH VILLAGE-CENTRAL,"14 WEST 4TH STREET, B1001",1390000,10/17/19
GREENWICH VILLAGE-CENTRAL,"60 EAST 8TH STREET, 7D",1100000,10/17/19
GREENWICH VILLAGE-WEST,65 HORATIO STREET,4450000,10/17/19
GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 14C",640000,10/17/19
GREENWICH VILLAGE-WEST,"67 MORTON ST, 2B",765000,10/17/19
HARLEM-CENTRAL,"60 W 126 ST, 1",1290000,10/17/19
HARLEM-CENTRAL,2488 ADAM C POWELL BLVD,4,10/17/19
HARLEM-CENTRAL,2794 FREDRICK DOUGLASS BL,4,10/17/19
HARLEM-EAST,2108-2110 2 AVENUE,1950000,10/17/19
HARLEM-UPPER,473 WEST 140TH STREET,440000,10/17/19
JAVITS CENTER,"553 WEST 30TH STREET, 32C",4789525,10/17/19
LITTLE ITALY,176 GRAND STREET,5959461,10/17/19
LOWER EAST SIDE,"250 SOUTH STREET, 46L",2615811,10/17/19
MIDTOWN EAST,"325 EAST 41ST STREET, 1005",850000,10/17/19
MIDTOWN EAST,"45 TUDOR CITY PLACE, 507",615000,10/17/19
MIDTOWN EAST,"434 EAST 52ND STREET, 7EF",1525000,10/17/19
MIDTOWN EAST,"411 E. 57TH ST, 16D",990000,10/17/19
MIDTOWN EAST,"300 EAST 55TH STREET, 16A",2495000,10/17/19
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 45A",55494625,10/17/19
MIDTOWN WEST,"350 WEST 42ND STREET, 14C",965000,10/17/19
MIDTOWN WEST,"301 WEST 57TH STREET, 28A",1750000,10/17/19
MORNINGSIDE HEIGHTS,"100 LASALLE STREET, 13H",510000,10/17/19
MURRAY HILL,"35 PARK AVENUE, 16C",1150000,10/17/19
MURRAY HILL,"264 LEXINGTON AVENUE, 8A",1040000,10/17/19
ROOSEVELT ISLAND,"531 MAIN STREET, 425",685000,10/17/19
SOHO,"30 CROSBY STREET, M1",7750000,10/17/19
SOUTHBRIDGE,23 PECK SLIP,24500000,10/17/19
UPPER EAST SIDE (59-79),"160 EAST 72ND STREET, 15 FL",4250000,10/17/19
UPPER EAST SIDE (59-79),"180 EAST 79TH STREET, 18-F",938875,10/17/19
UPPER EAST SIDE (59-79),"315 EAST 65TH STREET, 9D",770000,10/17/19
UPPER EAST SIDE (59-79),"315 EAST 65TH STREET, 7F",865000,10/17/19
UPPER EAST SIDE (59-79),"515 EAST 72ND STREET, 19E",850000,10/17/19
UPPER EAST SIDE (59-79),"425 EAST 63RD STREET, E7C",680000,10/17/19
UPPER EAST SIDE (79-96),"1020 PARK AVENUE, 1617D",1860000,10/17/19
UPPER EAST SIDE (79-96),"19 EAST 88TH STREET, 15G",3150000,10/17/19
UPPER EAST SIDE (79-96),"1155 PARK AVENUE, 8SE",5125000,10/17/19
UPPER EAST SIDE (79-96),"535 EAST 86TH STREET, 8J",1725000,10/17/19
UPPER EAST SIDE (79-96),"12 EAST 88TH STREET, 3B",1476463,10/17/19
UPPER EAST SIDE (79-96),"1641 THIRD AVENUE, 18J",865000,10/17/19
UPPER EAST SIDE (79-96),"320 EAST 86 STREET, 5F",492500,10/17/19
UPPER WEST SIDE (59-79),"23 WEST 73RD STREET, 1409",2650000,10/17/19
UPPER WEST SIDE (59-79),"101 WEST 78TH STREET, 3C",1683363,10/17/19
UPPER WEST SIDE (59-79),"26 WEST 74TH STREET, 4B",1180000,10/17/19
UPPER WEST SIDE (79-96),"140 RIVERSIDE DRIVE, 4M",1210000,10/17/19
UPPER WEST SIDE (79-96),"110 WEST 86TH STREET, 11C",758000,10/17/19
UPPER WEST SIDE (96-116),"299 RIVERSIDE DRIVE, 11A",1860000,10/17/19
UPPER WEST SIDE (96-116),"314 WEST 100 STREET, 72",2330000,10/17/19
WASHINGTON HEIGHTS LOWER,2185 AMSTERDAM AVENUE,4,10/17/19
WASHINGTON HEIGHTS LOWER,2110 AMSTERDAM AVENUE,4,10/17/19
WASHINGTON HEIGHTS UPPER,"120 BENNETT AVE, 3A",202500,10/17/19
ALPHABET CITY,302/304 EAST 2ND STREET,1,10/18/19
CHELSEA,"429 WEST 24TH STREET, 4E",645500,10/18/19
CHELSEA,"244 WEST 23RD STREET, 7D",1310000,10/18/19
CHELSEA,"255 WEST 23RD STREET, 2BW",1550000,10/18/19
CHELSEA,"255 WEST 23RD STREET, 4BW",1550000,10/18/19
CHELSEA,"250 WEST 24TH STREET, 6GW",1550000,10/18/19
CHELSEA,"527 WEST 27TH STREET, 9B",5013921,10/18/19
CHELSEA,"209 WEST 14TH STREET, 3B",3285000,10/18/19
CLINTON,"505 WEST 43RD STREET, 4J",896151,10/18/19
EAST VILLAGE,"111 THIRD AVENUE, 4A",650000,10/18/19
FINANCIAL,1 WHITEHALL STREET,181500000,10/18/19
FLATIRON,"10 WEST 15TH STREET, 2121",1825000,10/18/19
FLATIRON,44 WEST 18TH STREET,6600000,10/18/19
FLATIRON,42 WEST 28 STREET,10500000,10/18/19
GREENWICH VILLAGE-WEST,8 PERRY STREET,12600000,10/18/19
GREENWICH VILLAGE-WEST,"5 WEEHAWKEN STREET, 1A",611500,10/18/19
HARLEM-CENTRAL,"300 WEST 137 STREET, 2547D",840000,10/18/19
HARLEM-EAST,"1399 PARK AVENUE, 6B",995000,10/18/19
HARLEM-UPPER,"710 RIVERSIDE DRIVE, 6D",889000,10/18/19
INWOOD,"60 COOPER STREET, 6J",425000,10/18/19
INWOOD,"579 W 215TH STREET, 1C",250000,10/18/19
JAVITS CENTER,"553 WEST 30TH STREET, 31J",2810529,10/18/19
JAVITS CENTER,"553 WEST 30TH STREET, PH85A",13005249,10/18/19
KIPS BAY,"300 EAST 33 STREET, 8-G",557000,10/18/19
KIPS BAY,"630 1 AVENUE, 33P",910000,10/18/19
KIPS BAY,"300 EAST 40TH STREET, 20H",655000,10/18/19
LOWER EAST SIDE,"570 GRAND ST, H503",458000,10/18/19
LOWER EAST SIDE,"250 SOUTH STREET, 59K",1684113,10/18/19
MANHATTAN VALLEY,"444 CENTRAL PARK WEST, 4H",554946,10/18/19
MIDTOWN EAST,"342 EAST 53RD STREET, 3C",305000,10/18/19
MURRAY HILL,142 EAST 38TH STREET,4080000,10/18/19
MURRAY HILL,"137 EAST 36TH STREET, 4K",950000,10/18/19
SOHO,"505 GREENWICH STREET, 1D",1910000,10/18/19
SOUTHBRIDGE,"90 GOLD STREET, 27D",999000,10/18/19
TRIBECA,"300 RECTOR PLACE, 3N",2500000,10/18/19
TRIBECA,"300 RECTOR PLACE, 3O",2500000,10/18/19
TRIBECA,"300 RECTOR PLACE, 3P",2500000,10/18/19
TRIBECA,"166 DUANE ST, 11B",8275000,10/18/19
TRIBECA,"92 LAIGHT, 6A",5675000,10/18/19
UPPER EAST SIDE (59-79),"167 EAST 67TH STREET, 15D",549000,10/18/19
UPPER EAST SIDE (59-79),"799 PARK AVENUE, 3A",2100000,10/18/19
UPPER EAST SIDE (59-79),"440 EAST 62ND STREET, 7E",655000,10/18/19
UPPER EAST SIDE (59-79),"399 EAST 72ND STREET, 14J",485000,10/18/19
UPPER EAST SIDE (59-79),"403 EAST 62ND STREET, 9A",873000,10/18/19
UPPER EAST SIDE (79-96),159 EAST 82ND STREET,6950000,10/18/19
UPPER EAST SIDE (79-96),"35 EAST 85TH STREET, 12F",1850000,10/18/19
UPPER EAST SIDE (79-96),"325 EAST 80TH STREET, 1G",499000,10/18/19
UPPER EAST SIDE (79-96),"505 EAST 79TH STREET, 7L",1250000,10/18/19
UPPER EAST SIDE (79-96),"535 EAST 86TH STREET, 7E",1400000,10/18/19
UPPER EAST SIDE (79-96),"350 EAST 82ND STREET, 18D",2181250,10/18/19
UPPER WEST SIDE (59-79),"167 WEST 73RD STREET, 5",425000,10/18/19
UPPER WEST SIDE (59-79),"251-253 WEST 74TH STREET, 3D",636406,10/18/19
UPPER WEST SIDE (59-79),"235 WEST 75TH STREET, 505",4985073,10/18/19
UPPER WEST SIDE (59-79),"235 WEST END, 4D",797209,10/18/19
UPPER WEST SIDE (59-79),"160 WEST END AVENUE, 12J",745000,10/18/19
UPPER WEST SIDE (59-79),"180 WEST END AVENUE, 5P",465000,10/18/19
UPPER WEST SIDE (79-96),"54 WEST 82ND STREET, 2",2150000,10/18/19
UPPER WEST SIDE (79-96),"110 RIVERSIDE DRIVE, 9A",4200000,10/18/19
UPPER WEST SIDE (79-96),"215 WEST 95TH STREET, 15H",1425000,10/18/19
UPPER WEST SIDE (96-116),"243 WEST 98TH STREET, 5E",75000,10/18/19
UPPER WEST SIDE (96-116),"600 WEST 111TH STREET, 11E",2195000,10/18/19
CHELSEA,"410 WEST 23RD STREET, LD",515000,10/21/19
CHELSEA,"255 WEST 23RD STREET, 3AW",464000,10/21/19
CHELSEA,"555 WEST 23RD STREET, S9G",950000,10/21/19
CHELSEA,"245 WEST 14TH STREET, T2",5400000,10/21/19
CIVIC CENTER,"91 LEONARD STREET, 16D",1471779,10/21/19
FLATIRON,"55 WEST 17TH STREET, 504",3202756,10/21/19
GRAMERCY,"137 EAST 15TH STREET, 2B",2100000,10/21/19
GRAMERCY,"201 EAST 17TH STREET, 30J",829500,10/21/19
GREENWICH VILLAGE-CENTRAL,"23 E. 10TH ST., 2B",630000,10/21/19
GREENWICH VILLAGE-CENTRAL,"49 E. 12TH STREET, 4H",729540,10/21/19
GREENWICH VILLAGE-WEST,"45 CHRISTOPHER STREET, 6A",1800000,10/21/19
HARLEM-CENTRAL,"70 WEST 139TH STREET, 4C",533786,10/21/19
HARLEM-CENTRAL,"305 WEST 150 STREET, 104",399000,10/21/19
KIPS BAY,"330 EAST 33RD STREET, 7-B",860000,10/21/19
KIPS BAY,"308 EAST 38TH STREET, 5E",1250000,10/21/19
MANHATTAN VALLEY,"415 CENTRAL PARK WEST, 12B",1375000,10/21/19
MANHATTAN VALLEY,"382 CENTRAL PARK WEST, 5U",690000,10/21/19
MANHATTAN VALLEY,"300 CATHEDRAL PARKWAY, 17A",825000,10/21/19
MIDTOWN EAST,"400 EAST 52ND ST, 1G",340000,10/21/19
MIDTOWN EAST,"100 UNITED NATIONS PLAZA, 42D",2800000,10/21/19
MURRAY HILL,"445 5 AVENUE, 32H",10,10/21/19
SOUTHBRIDGE,"90 GOLD STREET, 17J",695000,10/21/19
